Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e
Burkina Faso,BFA,2026,Dairy Products,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,205315.05179676402,571.6981062090782,681385208.2293736
Burkina Faso,BFA,2026,Frozen Food,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,47276.08520803061,241.25774510021174,156908279.40997386
Burkina Faso,BFA,2026,Fruits & Vegetables,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,351463.45220415544,876.8375446589328,1261959376.4718878
Burkina Faso,BFA,2026,Grains & Cereals,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,261078.65496841277,241.25774510021174,391852534.164822
Burkina Faso,BFA,2026,Meat & Seafood,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,213513.55510375154,3053.959625795042,6939635628.592165
Burkina Faso,BFA,2026,Prepared Food,Africa,Northern,Lower-Middle income,18.750484152000002,2554.66471,116998.83831090065,685.2228908215117,544391119.7139734
Cambodia,KHM,2026,Bakery Items,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,131917.63302820493,490.20398930963864,245601458.5972343
Cambodia,KHM,2026,Beverages,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,54579.38658697058,140.1316069225371,96865619.77133761
Cambodia,KHM,2026,Dairy Products,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,185451.65606352207,525.7165020564811,667180264.0181136
Cambodia,KHM,2026,Frozen Food,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,42429.259188278666,228.3122393083906,149100616.0648284
Cambodia,KHM,2026,Fruits & Vegetables,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,318784.38930246665,878.2059319148223,1100301575.26192
Cambodia,KHM,2026,Grains & Cereals,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,245487.61856538,208.0788647589945,419288983.38302404
Cambodia,KHM,2026,Meat & Seafood,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,176559.68516679737,2328.3248439997737,5387976730.242141
Cambodia,KHM,2026,Prepared Food,Asia,Northern,Lower-Middle income,16.435989504000002,3564.37989,107414.23380175552,685.2228908215117,449506632.59855723
Cameroon,CMR,2026,Bakery Items,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,189200.72565349122,685.2228908215117,349161544.1901412
Cameroon,CMR,2026,Beverages,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,82352.10587099029,197.20501432607404,107206037.75528203
Cameroon,CMR,2026,Dairy Products,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,271830.4194439187,726.7930621574503,779181101.7593021
Cameroon,CMR,2026,Frozen Food,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,59016.54479180815,332.92912832487406,196297511.47073516
Cameroon,CMR,2026,Fruits & Vegetables,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,468267.5443893011,1079.8618414268642,1685830700.195424
Cameroon,CMR,2026,Grains & Cereals,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,320507.3229479808,294.26561696088754,482342479.98864436
Cameroon,CMR,2026,Meat & Seafood,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,256898.746105702,3506.952411744028,7041086310.889107
Cameroon,CMR,2026,Prepared Food,Africa,Northern,Lower-Middle income,22.067820360000006,4054.46522,164999.93515696912,999.4186983375448,779181101.7593021
Canada,CAN,2026,Bakery Items,Americas,Northern,High income,36.112911067712,59923.79467,316949.40680345974,1261.78046342018,544391119.7139734
Canada,CAN,2026,Beverages,Americas,Northern,High income,36.112911067712,59923.79467,108388.84267838334,240.9638858163183,111726920.77736817
Canada,CAN,2026,Dairy Products,Americas,Northern,High income,36.112911067712,59923.79467,378490.84833948326,1558.315029603485,1293176302.409067
Canada,CAN,2026,Frozen Food,Americas,Northern,High income,36.112911067712,59923.79467,71186.82504749103,525.5070601622765,231040314.26255915
Canada,CAN,2026,Fruits & Vegetables,Americas,Northern,High income,36.112911067712,59923.79467,636925.159199563,2243.9556410232603,2277086727.944877
Canada,CAN,2026,Grains & Cereals,Americas,Northern,High income,36.112911067712,59923.79467,450534.81567169126,453.12857118195296,681385208.2293736
Canada,CAN,2026,Meat & Seafood,Americas,Northern,High income,36.112911067712,59923.79467,367216.4649926395,6825.085910763604,10994291718.68887
Canada,CAN,2026,Prepared Food,Americas,Northern,High income,36.112911067712,59923.79467,229561.81575662945,1845.3428182156588,1100301575.26192
Chile,CHL,2026,Bakery Items,Americas,Southern,High income,18.10553986496,21732.17017,136339.4424046747,490.20398930963864,231040314.26255915
Chile,CHL,2026,Beverages,Americas,Southern,High income,18.10553986496,21732.17017,49413.83940468955,140.1316069225371,96865619.77133761
Chile,CHL,2026,Dairy Products,Americas,Southern,High income,18.10553986496,21732.17017,154225.4496684568,590.922737242163,517148994.81656355
Chile,CHL,2026,Frozen Food,Americas,Southern,High income,18.10553986496,21732.17017,39023.34980142412,228.3122393083906,127235636.49057004
Chile,CHL,2026,Fruits & Vegetables,Americas,Southern,High income,18.10553986496,21732.17017,276383.40802496305,776.7581657577655,1008335168.8396373
Chile,CHL,2026,Grains & Cereals,Americas,Southern,High income,18.10553986496,21732.17017,220144.5996879881,208.0788647589945,322864468.6922763
Chile,CHL,2026,Meat & Seafood,Americas,Southern,High income,18.10553986496,21732.17017,175391.12169857512,2773.324727198062,4825274303.151355
Chile,CHL,2026,Prepared Food,Americas,Southern,High income,18.10553986496,21732.17017,92645.52239939113,627.8931934828082,372417906.05032045
China,CHN,2026,Bakery Items,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,11949003.020449216,39479.66612418833,20621336029.40556
China,CHN,2026,Beverages,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,4545543.254714981,9714.074786371602,4211168683.4772596
China,CHN,2026,Dairy Products,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,15676887.887130925,47266.81799189941,44621816369.99441
China,CHN,2026,Frozen Food,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,3671248.0608461304,22125.31539614471,10999204926.200533
China,CHN,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,34912823.211906455,92056.25049811644,137040271806.99782
China,CHN,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,19846920.141937975,17029.185027140247,28110756261.54403
China,CHN,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,15831306.871473426,200118.47632809315,427495930765.7081
China,CHN,2026,Prepared Food,Asia,Northern,Upper-Middle income,1500.0445118165119,9025.83162,10451222.13377376,61575.354340011596,40063837417.3843
Colombia,COL,2026,Bakery Items,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,305288.53977426724,1031.9933684800008,517148994.81656355
Colombia,COL,2026,Beverages,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,131578.50805488456,315.37241360369296,133000493.76364988
Colombia,COL,2026,Dairy Products,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,471842.68656549684,1371.7308347389355,1556874460.6942337
Colombia,COL,2026,Frozen Food,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,101564.19263837252,538.2635275894759,273638655.10439515
Colombia,COL,2026,Fruits & Vegetables,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,819901.7291840194,2248.642936112785,2976549830.596223
Colombia,COL,2026,Grains & Cereals,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,562976.0816912494,492.28192343687874,779181101.7593021
Colombia,COL,2026,Meat & Seafood,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,477596.56899136375,7583.430613931059,12452066321.471603
Colombia,COL,2026,Prepared Food,Americas,Northern,Upper-Middle income,52.566376415424,12371.868989999999,245152.85215966206,1802.9417990018826,1016115077.6639535
Comoros,COM,2026,Bakery Items,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2026,Beverages,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2026,Dairy Products,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,14288.91421757728,93.34042383016383,96865619.77133761
Comoros,COM,2026,Frozen Food,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2026,Fruits & Vegetables,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,21755.528719819336,93.34042383016383,103888519.09383301
Comoros,COM,2026,Grains & Cereals,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,18018.081941740344,93.34042383016383,96865619.77133761
Comoros,COM,2026,Meat & Seafood,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,14288.91421757728,150.2234631261264,329715216.45626867
Comoros,COM,2026,Prepared Food,Africa,Southern,Lower-Middle income,0.8266810320000001,2070.09297,13183.735309367552,93.34042383016383,96865619.77133761
Congo,COG,2026,Bakery Items,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,39912.77491257958,163.1788311965279,103888519.09383301
Congo,COG,2026,Beverages,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,16596.41929598534,93.34042383016383,96865619.77133761
Congo,COG,2026,Dairy Products,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,52373.95751832,171.43209950470307,168813550.44139758
Congo,COG,2026,Frozen Food,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,14730.241633482732,96.12914674415116,96865619.77133761
Congo,COG,2026,Fruits & Vegetables,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,75154.85361668195,217.43838887547014,291435316.5672957
Congo,COG,2026,Grains & Cereals,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,63783.939071458735,93.34042383016383,111726920.77736817
Congo,COG,2026,Meat & Seafood,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,44597.11595639903,561.0195729091189,1204443964.8488793
Congo,COG,2026,Prepared Food,Africa,Southern,Upper-Middle income,5.002752048960001,6611.51835,29099.95102291115,185.85928976297257,137005218.80776018
Costa Rica,CRI,2026,Bakery Items,Americas,Northern,High income,4.789011438848,16124.667300000001,37136.28575929145,145.88066050764107,100221633.42782663
Costa Rica,CRI,2026,Beverages,Americas,Northern,High income,4.789011438848,16124.667300000001,16596.41929598534,93.34042383016383,96865619.77133761
Costa Rica,CRI,2026,Dairy Products,Americas,Northern,High income,4.789011438848,16124.667300000001,55247.731710151405,185.85928976297257,168813550.44139758
Costa Rica,CRI,2026,Frozen Food,Americas,Northern,High income,4.789011438848,16124.667300000001,14730.241633482732,99.12444525900155,96865619.77133761
Costa Rica,CRI,2026,Fruits & Vegetables,Americas,Northern,High income,4.789011438848,16124.667300000001,87537.49986874015,228.3122393083906,308511892.3363345
Costa Rica,CRI,2026,Grains & Cereals,Americas,Northern,High income,4.789011438848,16124.667300000001,66750.33088077839,93.34042383016383,107206037.75528203
Costa Rica,CRI,2026,Meat & Seafood,Americas,Northern,High income,4.789011438848,16124.667300000001,49836.239615646584,794.0435777146694,1189524072.776252
Costa Rica,CRI,2026,Prepared Food,Americas,Northern,High income,4.789011438848,16124.667300000001,31706.541759957276,228.3122393083906,133000493.76364988
Croatia,HRV,2026,Bakery Items,Europe,Northern,High income,4.3366259542400005,24120.59861,36045.649029105334,145.88066050764107,100221633.42782663
Croatia,HRV,2026,Beverages,Europe,Northern,High income,4.3366259542400005,24120.59861,14730.241633482732,93.34042383016383,96865619.77133761
Croatia,HRV,2026,Dairy Products,Europe,Northern,High income,4.3366259542400005,24120.59861,40368.37183512451,152.72331189881427,133000493.76364988
Croatia,HRV,2026,Frozen Food,Europe,Northern,High income,4.3366259542400005,24120.59861,13905.054918962147,93.34042383016383,96865619.77133761
Croatia,HRV,2026,Fruits & Vegetables,Europe,Northern,High income,4.3366259542400005,24120.59861,81317.94750334718,228.3122393083906,282427839.25098825
Croatia,HRV,2026,Grains & Cereals,Europe,Northern,High income,4.3366259542400005,24120.59861,55247.731710151405,93.34042383016383,107206037.75528203
Croatia,HRV,2026,Meat & Seafood,Europe,Northern,High income,4.3366259542400005,24120.59861,45354.17335213403,783.4451445663755,1100301575.26192
Croatia,HRV,2026,Prepared Food,Europe,Northern,High income,4.3366259542400005,24120.59861,26608.82946036115,208.0788647589945,121432713.53254355
Cuba,CUB,2026,Bakery Items,Americas,Northern,High income,11.39060096032,15080.115319999999,83528.89909899682,313.9002658093086,156908279.40997386
Cuba,CUB,2026,Beverages,Americas,Northern,High income,11.39060096032,15080.115319999999,35426.420314883835,109.24926709149038,96865619.77133761
Cuba,CUB,2026,Dairy Products,Americas,Northern,High income,11.39060096032,15080.115319999999,124072.19516998634,423.57500296800515,445998087.5366956
Cuba,CUB,2026,Frozen Food,Americas,Northern,High income,11.39060096032,15080.115319999999,30229.121774478364,176.6546336002252,111726920.77736817
Cuba,CUB,2026,Fruits & Vegetables,Americas,Northern,High income,11.39060096032,15080.115319999999,198092.69655021591,539.1218104796366,719276678.5139428
Cuba,CUB,2026,Grains & Cereals,Americas,Northern,High income,11.39060096032,15080.115319999999,152409.38970221434,152.72331189881427,215652273.5305336
Cuba,CUB,2026,Meat & Seafood,Americas,Northern,High income,11.39060096032,15080.115319999999,124072.19516998634,1784.5734403602235,2858560050.1605372
Cuba,CUB,2026,Prepared Food,Americas,Northern,High income,11.39060096032,15080.115319999999,68334.68573842852,490.20398930963864,273638655.10439515
Cyprus,CYP,2026,Bakery Items,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,13905.054918962147,93.34042383016383,96865619.77133761
Cyprus,CYP,2026,Beverages,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Cyprus,CYP,2026,Dairy Products,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,16372.038283045818,93.34042383016383,96865619.77133761
Cyprus,CYP,2026,Frozen Food,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Cyprus,CYP,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,21755.528719819336,93.34042383016383,103888519.09383301
Cyprus,CYP,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,18677.122824939306,93.34042383016383,96865619.77133761
Cyprus,CYP,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,15873.22772014299,162.1305033719331,393860922.11677694
Cyprus,CYP,2026,Prepared Food,Asia,Northern,Upper-Middle income,0.9418862163839999,6204.6,13183.735309367552,93.34042383016383,96865619.77133761
Czech Republic,CZE,2026,Bakery Items,Europe,Northern,High income,10.691275748096,37673.15174,86869.15474555932,332.92912832487406,156908279.40997386
Czech Republic,CZE,2026,Beverages,Europe,Northern,High income,10.691275748096,37673.15174,32743.95511190056,109.24926709149038,96865619.77133761
Czech Republic,CZE,2026,Dairy Products,Europe,Northern,High income,10.691275748096,37673.15174,114907.22896494715,397.473161647085,322864468.6922763
Czech Republic,CZE,2026,Frozen Food,Europe,Northern,High income,10.691275748096,37673.15174,26608.82946036115,185.85928976297257,107206037.75528203
Czech Republic,CZE,2026,Fruits & Vegetables,Europe,Northern,High income,10.691275748096,37673.15174,189574.90530516207,536.1855934622358,681385208.2293736
Czech Republic,CZE,2026,Grains & Cereals,Europe,Northern,High income,10.691275748096,37673.15174,152409.38970221434,152.72331189881427,208368491.3632519
Czech Republic,CZE,2026,Meat & Seafood,Europe,Northern,High income,10.691275748096,37673.15174,101564.19263837252,1824.058774274241,2689039954.920869
Czech Republic,CZE,2026,Prepared Food,Europe,Northern,High income,10.691275748096,37673.15174,63115.59394827791,490.20398930963864,273638655.10439515
DR Congo,COD,2026,Bakery Items,Africa,Northern,Low income,73.46252190200002,582.568,621718.4604979764,2189.3225519841376,1163954854.141247
DR Congo,COD,2026,Beverages,Africa,Northern,Low income,73.46252190200002,582.568,229561.81575662945,498.6018171867231,215652273.5305336
DR Congo,COD,2026,Dairy Products,Africa,Northern,Low income,73.46252190200002,582.568,850266.1009383274,2292.448847591341,2858560050.1605372
